source_id,legacy_work_key,original_path,original_sha1,original_lines,segment_no,start_line,end_line,extract_id,extract_role,extract_path,extract_body_sha1
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,7,88,113,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,8,114,142,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,9,143,218,LX-WS-0350-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0350-EVD-01_C25.md,B41B750D276C42D53967033397DE7F29FE2D1561
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,10,219,299,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,11,300,325,LX-WS-0350-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0350-EVD-01_C25.md,B41B750D276C42D53967033397DE7F29FE2D1561
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,12,326,373,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,13,374,388,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,14,389,425,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,15,426,461,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0350,C25,audit/WS_C25_NO_SIGNAL_FALLBACK_DELAY_DIAGNOSTIC.md,D078AA7CFADEE6ACEFF9151AE25A2F019C12AA97,466,16,462,466,LX-WS-0350-FND-02,FINDING,records/history/archive/LX-WS-0350-FND-02_C25.md,716245D97771347D1322BDF1AFE2F85D251C2A94
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,1,1,6,LX-WS-0351-CTX-03,CONTEXT,records/history/archive/LX-WS-0351-CTX-03_C25.md,6670E6B59AB7E7D1FD7F2EB8F2D81DF9F835FF6B
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,2,7,20,LX-WS-0351-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0351-EVD-01_C25.md,867FE1F3FDA7595EBAC271EAB4D096845FB2B8D6
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,3,21,58,LX-WS-0351-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0351-EVD-01_C25.md,867FE1F3FDA7595EBAC271EAB4D096845FB2B8D6
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,4,59,106,LX-WS-0351-FND-02,FINDING,records/history/archive/LX-WS-0351-FND-02_C25.md,7A170D4F430C5A96C7DD2B93A6FB7E588AC6B285
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,5,107,166,LX-WS-0351-FND-02,FINDING,records/history/archive/LX-WS-0351-FND-02_C25.md,7A170D4F430C5A96C7DD2B93A6FB7E588AC6B285
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,6,167,207,LX-WS-0351-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0351-EVD-01_C25.md,867FE1F3FDA7595EBAC271EAB4D096845FB2B8D6
LS-WS-0351,C25,audit/WS_C25_OPERATOR_VALIDATION_COMMANDS.md,D7A0D9A88DE3EF6DED99CA2F66268D741E78EFE1,218,7,208,218,LX-WS-0351-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0351-EVD-01_C25.md,867FE1F3FDA7595EBAC271EAB4D096845FB2B8D6
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,1,1,4,LX-WS-0352-CTX-05,CONTEXT,records/history/archive/LX-WS-0352-CTX-05_C26.md,44D60459A36E3F37ACD579521183FC41360CBB48
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,2,5,20,LX-WS-0352-FND-03,FINDING,records/history/archive/LX-WS-0352-FND-03_C26.md,C034C600667E564AB5A4495BCA8557FE486737CD
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,3,21,39,LX-WS-0352-IMP-04,IMPLEMENTATION,records/history/archive/LX-WS-0352-IMP-04_C26.md,6267559EEBA7B04CCEB9057C1D2EBCE918F43AAE
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,4,40,63,LX-WS-0352-FND-03,FINDING,records/history/archive/LX-WS-0352-FND-03_C26.md,C034C600667E564AB5A4495BCA8557FE486737CD
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,5,64,102,LX-WS-0352-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0352-EVD-02_C26.md,4E4E26EAAD3688FA92F65561DA23FE7B5FF249F4
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,6,103,149,LX-WS-0352-FND-03,FINDING,records/history/archive/LX-WS-0352-FND-03_C26.md,C034C600667E564AB5A4495BCA8557FE486737CD
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,7,150,174,LX-WS-0352-FND-03,FINDING,records/history/archive/LX-WS-0352-FND-03_C26.md,C034C600667E564AB5A4495BCA8557FE486737CD
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,8,175,211,LX-WS-0352-FND-03,FINDING,records/history/archive/LX-WS-0352-FND-03_C26.md,C034C600667E564AB5A4495BCA8557FE486737CD
LS-WS-0352,C26,audit/WS_C26_CATALOG_CANDIDATE_DIAGNOSTIC.md,140A5ACA5DD537308C3AED9898F10034E45DDEA2,226,9,212,226,LX-WS-0352-DEC-01,DECISION,records/decisions/LX-WS-0352-DEC-01_C26.md,4C582746561A788CB8144F9DFA9B8995722C74E9
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,1,1,6,LX-WS-0353-CTX-03,CONTEXT,records/history/archive/LX-WS-0353-CTX-03_C26.md,AD1364B2006E48A69B34E22F40BF4F268AC00DB3
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,2,7,20,LX-WS-0353-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0353-EVD-01_C26.md,2DE1E4A33CD50573CC1A2BE45CDECBB24C57A752
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,3,21,58,LX-WS-0353-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0353-EVD-01_C26.md,2DE1E4A33CD50573CC1A2BE45CDECBB24C57A752
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,4,59,122,LX-WS-0353-FND-02,FINDING,records/history/archive/LX-WS-0353-FND-02_C26.md,787387DEBA8CF2333D6D6A91047A085D4BEF50A2
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,5,123,199,LX-WS-0353-FND-02,FINDING,records/history/archive/LX-WS-0353-FND-02_C26.md,787387DEBA8CF2333D6D6A91047A085D4BEF50A2
LS-WS-0353,C26,audit/WS_C26_OPERATOR_VALIDATION_COMMANDS.md,2C2A58F0EFDC446C6865A5A56AA3A4D78A9FDAF2,206,6,200,206,LX-WS-0353-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0353-EVD-01_C26.md,2DE1E4A33CD50573CC1A2BE45CDECBB24C57A752
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,1,1,4,LX-WS-0354-CTX-04,CONTEXT,records/history/archive/LX-WS-0354-CTX-04_C27.md,566AA67146BEBA318B869B62D96980E95C45F4B9
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,2,5,24,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,3,25,43,LX-WS-0354-IMP-03,IMPLEMENTATION,records/history/archive/LX-WS-0354-IMP-03_C27.md,C6198AA6D987CFF516485A8BCDB6FC220662D130
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,4,44,59,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,5,60,108,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,6,109,128,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,7,129,155,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,8,156,188,LX-WS-0354-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0354-EVD-02_C27.md,EC6E7E9BBBE9E6326845342FEDAB5DC14A5D1158
LS-WS-0354,C27,audit/WS_C27_CATALOG_CANDIDATE_RAW_OHLC_VALIDATION.md,9577D70FA5FFED9A78030DFBF6A919500B1DC2B6,203,9,189,203,LX-WS-0354-DEC-01,DECISION,records/decisions/LX-WS-0354-DEC-01_C27.md,28AC997A54502A9266DB085CAA8B5741FC551ECB
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,1,1,6,LX-WS-0355-CTX-03,CONTEXT,records/history/archive/LX-WS-0355-CTX-03_C27.md,F1425F82617BCA016C8D4B083F6E922433807176
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,2,7,23,LX-WS-0355-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0355-EVD-01_C27.md,F168701BBB72B7BAA719BFC901ECC70FB9EAD457
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,3,24,61,LX-WS-0355-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0355-EVD-01_C27.md,F168701BBB72B7BAA719BFC901ECC70FB9EAD457
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,4,62,106,LX-WS-0355-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0355-EVD-01_C27.md,F168701BBB72B7BAA719BFC901ECC70FB9EAD457
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,5,107,154,LX-WS-0355-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0355-EVD-01_C27.md,F168701BBB72B7BAA719BFC901ECC70FB9EAD457
LS-WS-0355,C27,audit/WS_C27_OPERATOR_VALIDATION_COMMANDS.md,DA8CE01A636910E8704C1B80D988B146F8C4B720,167,6,155,167,LX-WS-0355-FND-02,FINDING,records/history/archive/LX-WS-0355-FND-02_C27.md,936121EC09514E1D92F97B7891661E4700D375D3
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,1,1,2,LX-WS-0356-CTX-03,CONTEXT,records/history/archive/LX-WS-0356-CTX-03_C28.md,C087C639094BAD18C54FBCE7400F87E1668DEEF6
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,2,3,21,LX-WS-0356-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0356-EVD-01_C28.md,C89DEE396BF334135052526530A52F2A046DF273
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,3,22,36,LX-WS-0356-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0356-EVD-01_C28.md,C89DEE396BF334135052526530A52F2A046DF273
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,4,37,74,LX-WS-0356-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0356-EVD-01_C28.md,C89DEE396BF334135052526530A52F2A046DF273
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,5,75,118,LX-WS-0356-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0356-EVD-01_C28.md,C89DEE396BF334135052526530A52F2A046DF273
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,6,119,172,LX-WS-0356-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0356-EVD-01_C28.md,C89DEE396BF334135052526530A52F2A046DF273
LS-WS-0356,C28,audit/WS_C28_OPERATOR_VALIDATION_COMMANDS.md,D9546A108A833468C2FC0D98C2699114C7AFEF7E,182,7,173,182,LX-WS-0356-FND-02,FINDING,records/history/archive/LX-WS-0356-FND-02_C28.md,0C5109C0B8C248D56DACEE2D90A68AC889F6E2EC
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,1,1,2,LX-WS-0357-CTX-05,CONTEXT,records/history/archive/LX-WS-0357-CTX-05_C28.md,044985A01DB2CB59816C9B7B3CFD65C78B694065
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,2,3,31,LX-WS-0357-FND-03,FINDING,records/history/archive/LX-WS-0357-FND-03_C28.md,E6705C15B93FB0C3DFD497443C5DCD0268A1D3E2
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,3,32,47,LX-WS-0357-FND-03,FINDING,records/history/archive/LX-WS-0357-FND-03_C28.md,E6705C15B93FB0C3DFD497443C5DCD0268A1D3E2
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,4,48,66,LX-WS-0357-IMP-04,IMPLEMENTATION,records/history/archive/LX-WS-0357-IMP-04_C28.md,21BC3C57B5FDA34F1E7B954182C2DAECEE08DC97
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,5,67,83,LX-WS-0357-FND-03,FINDING,records/history/archive/LX-WS-0357-FND-03_C28.md,E6705C15B93FB0C3DFD497443C5DCD0268A1D3E2
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,6,84,132,LX-WS-0357-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0357-EVD-02_C28.md,EBD0EAC08EF930F2F0A69A4757E32359FB30672F
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,7,133,169,LX-WS-0357-FND-03,FINDING,records/history/archive/LX-WS-0357-FND-03_C28.md,E6705C15B93FB0C3DFD497443C5DCD0268A1D3E2
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,8,170,203,LX-WS-0357-FND-03,FINDING,records/history/archive/LX-WS-0357-FND-03_C28.md,E6705C15B93FB0C3DFD497443C5DCD0268A1D3E2
LS-WS-0357,C28,audit/WS_C28_RULE_REVISION_TIEBREAK_DIAGNOSTIC.md,67BEB73B4C7A312B5ECC16FEEFE63E7089F810DB,214,9,204,214,LX-WS-0357-DEC-01,DECISION,records/decisions/LX-WS-0357-DEC-01_C28.md,31C541FECE003C9D1B4E1F80E858B4075AAE90A0
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,1,1,2,LX-WS-0358-CTX-03,CONTEXT,records/history/archive/LX-WS-0358-CTX-03_C29.md,D0E12B56D013E456B141F6D7C4F8E0DACC47E50E
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,2,3,28,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,3,29,32,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,4,33,44,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,5,45,53,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,6,54,63,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,7,64,75,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,8,76,101,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,9,102,120,LX-WS-0358-IMP-02,IMPLEMENTATION,records/history/archive/LX-WS-0358-IMP-02_C29.md,E66ACF383FEE3F27B706C7FE88DDD55B19AEABB3
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,10,121,146,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,11,147,161,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,12,162,174,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,13,175,203,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,14,204,233,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,15,234,254,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,16,255,268,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,17,269,277,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0358,C29,audit/WS_C29_OOS_PROOF.md,BEF75E40AA1313029FA89F3E4D6A0FF895BC2A98,296,18,278,296,LX-WS-0358-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0358-EVD-01_C29.md,5747C527F3FC76640CB91B72DB70E8B0447443B2
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,1,1,2,LX-WS-0360-CTX-03,CONTEXT,records/history/archive/LX-WS-0360-CTX-03_C30.md,2571D0E291F226A91CE0A847918029B541980B91
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,2,3,8,LX-WS-0360-FND-02,FINDING,records/history/archive/LX-WS-0360-FND-02_C30.md,A8FAD093001F1AA341190956CAC67D73B4FA36BB
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,3,9,26,LX-WS-0360-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0360-EVD-01_C30.md,C363D1162CC8ED83CAC31176B603000245B45008
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,4,27,88,LX-WS-0360-EVD-01,EVIDENCE,records/evidence/runs/LX-WS-0360-EVD-01_C30.md,C363D1162CC8ED83CAC31176B603000245B45008
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,5,89,116,LX-WS-0360-FND-02,FINDING,records/history/archive/LX-WS-0360-FND-02_C30.md,A8FAD093001F1AA341190956CAC67D73B4FA36BB
LS-WS-0360,C30,audit/WS_C30_OOS_FAILURE_ATTRIBUTION.md,F584E062AAFB394A1A7233CA87F950965880A120,323,6,117,164,LX-WS-0360-FND-02,FINDING,records/history/archive/LX-WS-0360-FND-02_C30.md,A8FAD093001F1AA341190956CAC67D73B4FA36BB
