legacy_source_id,original_path,current_primary_path,role,sha1
LS-MD-0214,README.md,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,STRATEGY,654D3D246A56C8BF587B40FF6D275D31F30FDC9B
LS-MD-0001,audit/AUDIT_BASELINE.md,records/history/archive/audit/AUDIT_BASELINE.md,HISTORY,6B8B627184F26565FB2479F27DDEEA91C10B9B31
LS-MD-0002,audit/AUDIT_CLAIM_CONTROL.md,records/history/archive/audit/AUDIT_CLAIM_CONTROL.md,HISTORY,522AA4756D1C22CB13A303305FEB9F565227CB31
LS-MD-0003,audit/AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,29D6BAB13EE1A62947406EB10F568D260DB48E34
LS-MD-0004,audit/AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,1EB4399E5C2239980FD50CC73AF543D8125FA55A
LS-MD-0005,audit/AUDIT_DOMAIN_BOUNDARY.md,records/history/archive/audit/AUDIT_DOMAIN_BOUNDARY.md,HISTORY,4E96793495D79A930F0A735B7601D3C2458FAE57
LS-MD-0006,audit/AUDIT_EVIDENCE_STRENGTH_MODEL.md,records/history/archive/audit/AUDIT_EVIDENCE_STRENGTH_MODEL.md,HISTORY,C1C4D53BDD26C130ACDF1F07E9E9BAE1B0BD590E
LS-MD-0007,audit/AUDIT_LAYER_CLASSIFICATION_RULES.md,records/history/archive/audit/AUDIT_LAYER_CLASSIFICATION_RULES.md,HISTORY,26E071F198DDB6B8210AC8AC71F5638FD478DAFE
LS-MD-0008,audit/AUDIT_METHOD.md,records/history/archive/audit/AUDIT_METHOD.md,HISTORY,629307ADF256AA7CBF8EBDCEC368BD4E987567C7
LS-MD-0009,audit/AUDIT_NORMATIVE_VS_COMPANION_RULES.md,records/history/archive/audit/AUDIT_NORMATIVE_VS_COMPANION_RULES.md,HISTORY,30F616C9790BCFA425F20BDAD5227646C4AE8B0F
LS-MD-0010,audit/AUDIT_SCOPE_AND_EXCLUSIONS.md,records/history/archive/audit/AUDIT_SCOPE_AND_EXCLUSIONS.md,HISTORY,49E6D97E300514B9C9A8930E3BDFA9F9FF3288C5
LS-MD-0011,audit/AUDIT_SCORING_AND_VERDICT.md,records/history/archive/audit/AUDIT_SCORING_AND_VERDICT.md,HISTORY,B9E0D4325FE7B7105AA3611B33E73AEB84BB9C5B
LS-MD-0012,audit/AUDIT_TRACEABILITY_RULES.md,records/history/archive/audit/AUDIT_TRACEABILITY_RULES.md,HISTORY,704BAE7967262C32345738376F251D798FE9F963
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,records/history/archive/audit/AUDIT_UPDATE_GOVERNANCE.md,HISTORY,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD
LS-MD-0019,audit/CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,B522643CB68AFF2ECC9A8268A482C11CE2D61598
LS-MD-0020,audit/CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,CF3BD55641F75EDA47DC3EB456D1824632863949
LS-MD-0021,audit/COVERAGE_GATE_CANDIDATE_SCOPE_HARDENING_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,DDF61DF585B439719BE513385796A126871558FD
LS-MD-0022,audit/DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,BA5CB0819D76C0ADAEA2600174DA40EF3CFF16A3
LS-MD-0023,audit/DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,2C21334498F0471DF8EE45D555AC98F3F5279BB4
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,CE951167381AE5231B705EE619EA1FECEEC18A9E
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,41DCC6ED7C59A480873EA7C1F71EEB470396403D
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,968C8EDCD6CA2212F89EADAB5388BA2F831C0715
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,4C0357CC7BA4A9338F34EBCF09A671716FC4A857
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF
LS-MD-0029,audit/IMPORT_PROMOTE_SEPARATION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,F6D6E4A0D59F66EB903E4C0FA59BB30AC736CBA6
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,88A4CD4C9D12A578A2837DCB275B315C91D1492A
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,3FDDFFF0B53D431DAA71A8545F87173445A616F7
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,5052578CFB667B3B0F992126B669430E12EFBA12
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,D6E40A3FC4141C4D0798627BD21A5F34418206F8
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5
LS-MD-0039,audit/PRODUCTION_VALIDATION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,A8D8B95268BF27AB2D2EE5D169FEE87AFCAF4EB7
LS-MD-0041,audit/README.md,records/history/archive/audit/README.md,HISTORY,E4EFE44CA0015983A64B6E04FF5940BFFB91E11C
LS-MD-0040,audit/READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,89C4B1A3A221C2A0F9B52AA735566CF5C0F8B107
LS-MD-0042,audit/REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,7E5FB7DE9A03E174497EC8911DE7215EE2F3EEEC
LS-MD-0043,audit/REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,6831E28FEFD55DC99E3BEA0B303AC2A439016C86
LS-MD-0047,audit/SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,405198AE0F209FD905AFE44C54D94E86B5512783
LS-MD-0053,audit/WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVENTORY.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,7DE98BB33121A3E580DB11E5BEE81D00CEC53353
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,records/history/archive/audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,HISTORY,F1E748941DEEB4145786A866665721EAD972B3EA
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,records/history/archive/audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,HISTORY,E2B7BBDA94C2B9D90514308850499429547FD9C1
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,records/history/archive/audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,HISTORY,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,records/history/archive/audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,HISTORY,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,records/history/archive/audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,HISTORY,48A83FE23E21A05FE03F336A783E64251E941215
LS-MD-0044,audit/reports/AUDIT_FINAL_STATE.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,4F88A2D91FB7215D7D64C2F3ACFED4764964CB20
LS-MD-0045,audit/reports/ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026-08-03.md,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,SPLIT_LEGACY_SOURCE,9EC579890FB2FB4256FE012CF3BD1CF68D55E90E
LS-MD-0046,audit/reports/README.md,records/history/archive/audit/reports/README.md,HISTORY,849DF272AA5696C64A45AC9C0F99868B9012DCC7
LS-MD-0048,audit/templates/FILE_REVIEW_TEMPLATE.md,records/history/archive/audit/templates/FILE_REVIEW_TEMPLATE.md,HISTORY,D695C493A0ED19D2FC67BAA77EB02569503D4004
LS-MD-0049,audit/templates/FINAL_VERDICT_TEMPLATE.md,records/history/archive/audit/templates/FINAL_VERDICT_TEMPLATE.md,HISTORY,978C0842322832C8DB01F6EEB691421E01859686
LS-MD-0050,audit/templates/FINDINGS_REPORT_TEMPLATE.md,records/history/archive/audit/templates/FINDINGS_REPORT_TEMPLATE.md,HISTORY,342CC9185810C8255A6E8240F63936CEEC8DDDC0
LS-MD-0051,audit/templates/PACKAGE_INTAKE_TEMPLATE.md,records/history/archive/audit/templates/PACKAGE_INTAKE_TEMPLATE.md,HISTORY,F274AA4704F2DBD7CECDAA62F59C8C8073CBBF76
LS-MD-0052,audit/templates/REMEDIATION_PLAN_TEMPLATE.md,records/history/archive/audit/templates/REMEDIATION_PLAN_TEMPLATE.md,HISTORY,41FD8E0911C02DE0376D6021720D0F35013B719F
LS-MD-0054,backtest/Backtest_Metrics_and_Acceptance_Criteria_LOCKED.md,authority/strategy/backtest/Backtest_Metrics_and_Acceptance_Criteria_LOCKED.md,STRATEGY,461A5B4AE488B75D48BD43D1A7E31E6B28D76AE8
LS-MD-0055,backtest/Historical_Replay_and_Data_Quality_Backtest.md,authority/strategy/backtest/Historical_Replay_and_Data_Quality_Backtest.md,STRATEGY,81934283651529E5145B569089DB9D5E3585396F
LS-MD-0056,backtest/Point_In_Time_Backtest_Input_Contract_LOCKED.md,authority/strategy/backtest/Point_In_Time_Backtest_Input_Contract_LOCKED.md,STRATEGY,1429599447ABFB901C9CF9F0A5E1273229CD3284
LS-MD-0057,backtest/Replay_Results_Schema_MariaDB.sql,development/implementation/db/backtest/Replay_Results_Schema_MariaDB.sql,IMPLEMENTATION_DB,E4AEE34B9758E2ED707B98554ABDAAFFFA1D2DEE
LS-MD-0058,book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md,authority/strategy/book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md,STRATEGY,B907B13F18250A94A033F4C03E2A69B0D58C4AFB
LS-MD-0061,book/CONSUMER_READ_CONTRACT_LOCKED.md,authority/strategy/book/CONSUMER_READ_CONTRACT_LOCKED.md,STRATEGY,8C7559A9B0758EE6593D926ACCD16B7E0C27DBB1
LS-MD-0059,book/Canonical_Row_History_and_Versioning_Policy_LOCKED.md,authority/strategy/book/Canonical_Row_History_and_Versioning_Policy_LOCKED.md,STRATEGY,5CD4CA78786DA8194EB746C1A6818ACDD2FB50FA
LS-MD-0060,book/Canonicalization_Contract_EOD_Bars.md,authority/strategy/book/Canonicalization_Contract_EOD_Bars.md,STRATEGY,FDB0BEFBC83DBB6ADC03B99D8BB60EDF26F3353B
LS-MD-0062,book/Consumer_Readability_Decision_Table_LOCKED.md,authority/strategy/book/Consumer_Readability_Decision_Table_LOCKED.md,STRATEGY,E2DFB224B21707E4FD4055FEBC104B2C3D636A42
LS-MD-0065,book/Corporate_Action_Impact_Flags_Contract.md,authority/strategy/book/Corporate_Action_Impact_Flags_Contract.md,STRATEGY,8C0BDE74471A9D4D7CBAE6736DAC81C97DCFBFCD
LS-MD-0063,book/Corporate_Action_and_Adjustment_Policy.md,authority/strategy/book/Corporate_Action_and_Adjustment_Policy.md,STRATEGY,AA4CB754D7027CD30E9F9E1CF95F9B7ADD6BEB0C
LS-MD-0064,book/Corporate_Action_and_Adjustment_Policy_Selected_Defaults_LOCKED.md,authority/strategy/book/Corporate_Action_and_Adjustment_Policy_Selected_Defaults_LOCKED.md,STRATEGY,F96A93051816DF8F153F56B98FD1DB8F7293F2CB
LS-MD-0066,book/Correction_Lifecycle_Safety_Contract.md,authority/strategy/book/Correction_Lifecycle_Safety_Contract.md,STRATEGY,65E031D21C262AA99CFDD7DF69937E82DAA55F99
LS-MD-0067,book/Coverage_Edge_Cases_Contract_LOCKED.md,authority/strategy/book/Coverage_Edge_Cases_Contract_LOCKED.md,STRATEGY,08EF896C0C5F865E1260B8C719E20670DBB97327
LS-MD-0068,book/Coverage_Gate_Enforcement_Contract_LOCKED.md,authority/strategy/book/Coverage_Gate_Enforcement_Contract_LOCKED.md,STRATEGY,F4E8BD159DEC8EE87578D98DBA8F05483ECEB997
LS-MD-0069,book/Coverage_Universe_Definition_LOCKED.md,authority/strategy/book/Coverage_Universe_Definition_LOCKED.md,STRATEGY,2AEE0B5C853562F9EB9A0EA6098CD36F20C5DEC1
LS-MD-0070,book/Current_Indicator_Recompute_Command_Contract.md,authority/strategy/book/Current_Indicator_Recompute_Command_Contract.md,STRATEGY,92E4BA3EC57565F9CFE8F707EE87B164D14A0DB8
LS-MD-0071,book/Dataset_Seal_and_Freeze_Contract_LOCKED.md,authority/strategy/book/Dataset_Seal_and_Freeze_Contract_LOCKED.md,STRATEGY,8CA7FF9C2096326E0D6D2F12D5A62FFFD2ECA63A
LS-MD-0072,book/Determinism_Invariants_LOCKED.md,authority/strategy/book/Determinism_Invariants_LOCKED.md,STRATEGY,4A2C80642D64993B0E17A7489E6E24A5E1415ADE
LS-MD-0073,book/Domain_Boundary_Invariants_LOCKED.md,authority/strategy/book/Domain_Boundary_Invariants_LOCKED.md,STRATEGY,5637ED5D917635066E8F94C2E7C65C53DAE299F9
LS-MD-0074,book/Downstream_Consumer_Read_Model_Contract_LOCKED.md,authority/strategy/book/Downstream_Consumer_Read_Model_Contract_LOCKED.md,STRATEGY,8717EB02874AAD084062C9C93D6E3E08AA14B29E
LS-MD-0075,book/Downstream_Data_Readiness_Guarantee_LOCKED.md,authority/strategy/book/Downstream_Data_Readiness_Guarantee_LOCKED.md,STRATEGY,DBB771D9A74BE99A1D3C3293A39F1B3FB29020DE
LS-MD-0078,book/EOD_Bars_Contract.md,authority/strategy/book/EOD_Bars_Contract.md,STRATEGY,19F64F20E9B38E3D45C79E97862B1884157A7B50
LS-MD-0079,book/EOD_COVERAGE_GATE_CONTRACT_LOCKED.md,authority/strategy/book/EOD_COVERAGE_GATE_CONTRACT_LOCKED.md,STRATEGY,9DC7B4144BCB09E0EB0B28F2B41876CDDB227166
LS-MD-0080,book/EOD_Cutoff_and_Finalization_Contract_LOCKED.md,authority/strategy/book/EOD_Cutoff_and_Finalization_Contract_LOCKED.md,STRATEGY,8569C53CC6EB4F110B76E3043B522ACBDE73B9B7
LS-MD-0081,book/EOD_Data_Retention_and_History_Rewrite_Policy_LOCKED.md,authority/strategy/book/EOD_Data_Retention_and_History_Rewrite_Policy_LOCKED.md,STRATEGY,418920341E7E60F371E46879793441E9607544E2
LS-MD-0082,book/EOD_Eligibility_Snapshot_Contract_LOCKED.md,authority/strategy/book/EOD_Eligibility_Snapshot_Contract_LOCKED.md,STRATEGY,E0AE7FDFCC7E5B04549A65666EC204739B9251FD
LS-MD-0083,book/EOD_Indicators_Contract.md,authority/strategy/book/EOD_Indicators_Contract.md,STRATEGY,D70186C635CBB9EF4F54ABD4AE0AB725E5F38FDB
LS-MD-0084,book/EOD_SOURCE_OPERATIONAL_RESILIENCE_CONTRACT_LOCKED.md,authority/strategy/book/EOD_SOURCE_OPERATIONAL_RESILIENCE_CONTRACT_LOCKED.md,STRATEGY,041B584C82FDA614B7862CFFF1E949C7EB987A99
LS-MD-0076,book/Effective_Trade_Date_Contract_LOCKED.md,authority/strategy/book/Effective_Trade_Date_Contract_LOCKED.md,STRATEGY,7D3C3EDAEC7CE8D5550F92CE9EA2A8F02C481134
LS-MD-0077,book/Eligibility_Partial_Data_Behavior_LOCKED.md,authority/strategy/book/Eligibility_Partial_Data_Behavior_LOCKED.md,STRATEGY,79067C60B394D1F7493F7790B1CE24E0952205FA
LS-MD-0085,book/Finalize_Lock_And_Pointer_Behavior_LOCKED.md,authority/strategy/book/Finalize_Lock_And_Pointer_Behavior_LOCKED.md,STRATEGY,270FE0D2D095D4FD1A70B750DDDC0F82600A9DFB
LS-MD-0086,book/Force_Replace_Operator_Control_Policy_LOCKED.md,authority/strategy/book/Force_Replace_Operator_Control_Policy_LOCKED.md,STRATEGY,AEEB8CEE15370DFE9D675C580FA83D8A846A705C
LS-MD-0087,book/Hash_Number_Formatting_LOCKED.md,authority/strategy/book/Hash_Number_Formatting_LOCKED.md,STRATEGY,EBEB8BC26F5624EE230207CEF89C1E4AC49B256A
LS-MD-0088,book/Historical_Correction_and_Reseal_Contract_LOCKED.md,authority/strategy/book/Historical_Correction_and_Reseal_Contract_LOCKED.md,STRATEGY,3E6C8B81F391A848822415981C9DED121148EE80
LS-MD-0090,book/INDEX.md,records/history/archive/legacy_control/book/INDEX.md,HISTORY,7449D43B52C0652DC2279843BEBD9B1A56ECE3B8
LS-MD-0089,book/Import_Promote_Separation_Contract.md,authority/strategy/book/Import_Promote_Separation_Contract.md,STRATEGY,F79FF1A3D106029F9A76793BDB1FFD9E1941FF4A
LS-MD-0091,book/Indicator_Nullability_And_OHLCV_Gap_Contract.md,authority/strategy/book/Indicator_Nullability_And_OHLCV_Gap_Contract.md,STRATEGY,3A4EAC7F640B4340F0030AB6AA16C37F988810D7
LS-MD-0092,book/Indicator_Recompute_Source_Scope_Contract.md,authority/strategy/book/Indicator_Recompute_Source_Scope_Contract.md,STRATEGY,7A87F7F50F6095965AC35F12AC1656139BD6B262
LS-MD-0093,book/Invalid_Bar_Storage_Policy_LOCKED.md,authority/strategy/book/Invalid_Bar_Storage_Policy_LOCKED.md,STRATEGY,B7EAFDFBF4378902E5BB6B6AA4B0B87AB6C4AAB3
LS-MD-0094,book/Manual_File_Publishability_Policy_LOCKED.md,authority/strategy/book/Manual_File_Publishability_Policy_LOCKED.md,STRATEGY,6D9134E20165BA0E5586E965E3BA00E60B7E1E23
LS-MD-0095,book/Market_Calendar_Requirements_Contract.md,authority/strategy/book/Market_Calendar_Requirements_Contract.md,STRATEGY,677C75EA4A2E50934D7003585393A85D67AB2D45
LS-MD-0096,book/Market_Daily_Metrics_Contract.md,authority/strategy/book/Market_Daily_Metrics_Contract.md,STRATEGY,3F8B40E65FBFD735C47979CFF922E54B11A1CB01
LS-MD-0097,book/Market_Data_Implementation_Command_Protocol_LOCKED.md,records/history/archive/legacy_control/book/Market_Data_Implementation_Command_Protocol_LOCKED.md,HISTORY,04D7D01CCDB819D7006D7EED9C03A0CE3290C13F
